"applicant_id","applicant_date","applicant_time","cust_id","applicant_income","coapplicant_income","credit_history","property_area","loan_amount","loan_amount_term","loan_account_id"
"LP003234","20240115","140555","CI00001225","2330","4486","1.00","Semiurban","100","360","LA3333001225"
"LP003235","20240116","154707","CI00001226","14866","0","1.00","Urban","70","360","LA3333001226"
"LP003236","20240116","101052","CI00001227","9719","0","1.00","Urban","61","360","LA3333001227"
"LP003237","20240116","114513","CI00001228","1538","1425","1.00","Urban","30","360","LA3333001228"
"LP003238","20240116","132149","CI00001229","10000","1666","1.00","Rural","225","360","LA3333001229"
"LP003239","20240116","143428","CI00001230","4860","830","1.00","Semiurban","125","360","LA3333001230"
"LP003240","20240116","153549","CI00001231","6835","0","0.00","Semiurban","188","360","LA3333001231"
"LP003241","20240117","095512","CI00001232","6277","0","0.00","Rural","118","360","LA3333001232"
"LP003242","20240117","111550","CI00001233","2577","3750","1.00","Rural","152","360","LA3333001233"
"LP003243","20240117","131421","CI00001234","9166","0","1.00","Urban","244","360","LA3333001234"
"LP003244","20240117","142728","CI00001235","2281","0","1.00","Rural","113","360","LA3333001235"
"LP003245","20240117","152512","CI00001236","4452","0","1.00","Rural","131","360","LA3333001236"
"LP003246","20240118","103050","CI00001237","3254","0","1.00","Urban","50","360","LA3333001237"
"LP003247","20240118","115520","CI00001238","39999","0","0.00","Semiurban","600","180","LA3333001238"
"LP003248","20240118","131011","CI00001239","6000","0","0.00","Rural","160","360","LA3333001239"
"LP003249","20240118","140555","CI00001240","2262","0","0.00","Semiurban",\N,"480","LA3333001240"
"LP003250","20240118","154707","CI00001241","9538","0","1.00","Urban","187","360","LA3333001241"
"LP003251","20240119","101052","CI00001242","2980","2083","1.00","Rural","120","360","LA3333001242"
"LP003252","20240119","114513","CI00001243","3901","0","1.00","Urban","116","360","LA3333001243"
"LP003253","20240119","132149","CI00001244","2687","0","1.00","Rural","50","180","LA3333001244"
"LP003254","20240119","143428","CI00001245","4583","5625","1.00","Semiurban","255","360","LA3333001245"
"LP003255","20240119","153549","CI00001246","2243","2233","0.00","Semiurban","107","360","LA3333001246"
"LP003256","20240119","095512","CI00001247","1863","1041","1.00","Semiurban","98","360","LA3333001247"
"LP003257","20240120","111550","CI00001248","3417","1287","1.00","Semiurban","200","360","LA3333001248"
"LP003258","20240120","131421","CI00001249","7933","0","1.00","Urban","275","360","LA3333001249"
"LP003259","20240120","142728","CI00001250","1596","1760","0.00","Urban","119","360","LA3333001250"
"LP003260","20240120","152512","CI00001251","3089","1280","0.00","Semiurban","121","360","LA3333001251"
"LP003261","20240120","103050","CI00001252","4513","0","1.00","Rural","120","360","LA3333001252"
"LP003262","20240121","115520","CI00001253","4500","0","1.00","Semiurban","140","360","LA3333001253"
"LP003263","20240121","131011","CI00001254","4167","1447","1.00","Rural","158","360","LA3333001254"
"LP003264","20240121","140555","CI00001255","9323","0","1.00","Urban","75","180","LA3333001255"
"LP003265","20240121","154707","CI00001256","4523","1350","1.00","Urban","165","360","LA3333001256"
"LP003266","20240121","101052","CI00001257","3707","3166","1.00","Rural","182",\N,"LA3333001257"
"LP003267","20240122","114513","CI00001258","4583","0","1.00","Rural","112","360","LA3333001258"
"LP003268","20240122","132149","CI00001259","2439","3333","1.00","Rural","129","360","LA3333001259"
"LP003269","20240122","143428","CI00001260","2237","0","0.00","Semiurban","63","480","LA3333001260"
"LP003270","20240122","153549","CI00001261","8000","0","1.00","Semiurban","200","360","LA3333001261"
"LP003271","20240122","095512","CI00001262","1820","1769","1.00","Rural","95","360","LA3333001262"
"LP003272","20240123","111550","CI00001263","4742","0","1.00","Semiurban","108","360","LA3333001263"
"LP003273","20240123","131421","CI00001264","51763","0","1.00","Urban","700","300","LA3333001264"
"LP003274","20240123","142728","CI00001265","3522","0","1.00","Rural","81","180","LA3333001265"
"LP003275","20240123","152512","CI00001266","4082","0","1.00","Semiurban","93","360","LA3333001266"
"LP003276","20240123","103050","CI00001267","3417","0","1.00","Urban","102","360","LA3333001267"
"LP003277","20240124","115520","CI00001268","2922","3396","1.00","Semiurban","122","360","LA3333001268"
"LP003278","20240124","131011","CI00001269","5708","5625","1.00","Semiurban","187","360","LA3333001269"
"LP003279","20240124","140555","CI00001270","4167","4754","1.00","Rural","160","360","LA3333001270"
"LP003280","20240124","154707","CI00001271","4243","4123","0.00","Semiurban","157","360","LA3333001271"
"LP003281","20240124","101052","CI00001272","4344","736","1.00","Semiurban","87","360","LA3333001272"
"LP003282","20240124","114513","CI00001273","3497","1964","1.00","Rural","116","360","LA3333001273"
"LP003283","20240125","132149","CI00001274","0","1760","1.00","Semiurban","180","360","LA3333001274"
"LP003284","20240125","143428","CI00001275","2045","1619","1.00","Rural","101","360","LA3333001275"
"LP003285","20240125","153549","CI00001276","5516","11300","0.00","Semiurban","495","360","LA3333001276"
"LP003286","20240125","095512","CI00001277","1516","2900","0.00","Rural","80",\N,"LA3333001277"
"LP003287","20240125","111550","CI00001278","1762","2666","0.00","Urban","104","360","LA3333001278"
"LP003288","20240126","131421","CI00001279","3750","0","1.00","Semiurban","116","360","LA3333001279"
"LP003289","20240126","142728","CI00001280","724","3510","0.00","Rural","213","360","LA3333001280"
"LP003290","20240126","152512","CI00001281","3125","0","1.00","Urban","65","360","LA3333001281"
"LP003291","20240126","103050","CI00001282","2333","1451","0.00","Urban","102","480","LA3333001282"
"LP003292","20240126","115520","CI00001283","6400","7250","0.00","Urban","180","360","LA3333001283"
"LP003293","20240126","131011","CI00001284","1916","5063","0.00","Rural","67","360","LA3333001284"
"LP003294","20240127","140555","CI00001285","4600","0","1.00","Semiurban","73","180","LA3333001285"
"LP003295","20240127","154707","CI00001286","33846","0","1.00","Semiurban","260","360","LA3333001286"
"LP003296","20240127","101052","CI00001287","3625","0","1.00","Semiurban","108","360","LA3333001287"
"LP003297","20240127","114513","CI00001288","39147","4750","1.00","Semiurban","120","360","LA3333001288"
"LP003298","20240127","132149","CI00001289","2178","0","0.00","Rural","66","300","LA3333001289"
"LP003299","20240128","143428","CI00001290","2383","2138","0.00","Rural","58","360","LA3333001290"
"LP003300","20240128","153549","CI00001291","674","5296","1.00","Rural","168","360","LA3333001291"
"LP003301","20240128","095512","CI00001292","9328","0","1.00","Rural","188","180","LA3333001292"
"LP003302","20240128","111550","CI00001293","2333","3803","1.00","Rural","146","360","LA3333001293"
"LP003303","20240128","131421","CI00001294","3350","1560","1.00","Urban","135","360","LA3333001294"
"LP003304","20240129","142728","CI00001295","2500","6414","0.00","Rural","187","360","LA3333001295"
"LP003305","20240129","152512","CI00001296","4885","0","1.00","Rural","48","360","LA3333001296"
"LP003306","20240129","103050","CI00001297","12500","0","0.00","Urban","300","360","LA3333001297"
"LP003307","20240129","115520","CI00001298","12000","0","1.00","Semiurban","164","360","LA3333001298"
"LP003308","20240129","131011","CI00001299","6033","0","1.00","Urban","160","360","LA3333001299"
"LP003309","20240129","140555","CI00001300","3858","0","1.00","Semiurban","76","360","LA3333001300"
"LP003310","20240130","154707","CI00001301","4667","0","1.00","Semiurban","120","360","LA3333001301"
"LP003311","20240130","101052","CI00001302","6500","0","0.00","Urban","71","360","LA3333001302"
"LP003312","20240130","114513","CI00001303","7500","0","1.00","Urban","225","360","LA3333001303"
"LP003313","20240130","132149","CI00001304","4191","0","1.00","Rural","120","360","LA3333001304"
"LP003314","20240130","143428","CI00001305","3125","2583","1.00","Semiurban","170","360","LA3333001305"
"LP003315","20240131","153549","CI00001306","8333","3750","1.00","Rural","187","360","LA3333001306"
"LP003316","20240131","095512","CI00001307","3073","0","1.00","Urban","70","180","LA3333001307"
"LP003317","20240131","111550","CI00001308","1907","2365","1.00","Urban","120",\N,"LA3333001308"
"LP003318","20240131","131421","CI00001309","3416","2816","0.00","Semiurban","113","360","LA3333001309"
"LP003319","20240131","142728","CI00001310","11000","0","1.00","Urban","83","360","LA3333001310"
"LP003320","20240131","152512","CI00001311","2600","2500","1.00","Semiurban","90","360","LA3333001311"
"LP003321","20240201","103050","CI00001312","4923","0","0.00","Semiurban","166","360","LA3333001312"
"LP003322","20240201","115520","CI00001313","3992","0","1.00","Urban",\N,"180","LA3333001313"
"LP003323","20240201","131011","CI00001314","3500","1083","1.00","Urban","135","360","LA3333001314"
"LP003324","20240201","140555","CI00001315","3917","0","1.00","Semiurban","124","360","LA3333001315"
"LP003325","20240201","154707","CI00001316","4408","0","1.00","Semiurban","120","360","LA3333001316"
"LP003326","20240202","101052","CI00001317","3244","0","1.00","Urban","80","360","LA3333001317"
"LP003327","20240202","114513","CI00001318","3321","2088","1.00","Semiurban","70",\N,"LA3333001318"
"LP003328","20240202","132149","CI00001319","3975","2531","1.00","Rural","55","360","LA3333001319"
"LP003329","20240202","143428","CI00001320","2479","0","1.00","Urban","59","360","LA3333001320"
"LP003330","20240202","153549","CI00001321","3418","0","1.00","Semiurban","127","360","LA3333001321"
"LP003331","20240203","095512","CI00001322","3333","1270","1.00","Urban","124","360","LA3333001322"
"LP003332","20240203","111550","CI00001323","10000","0","1.00","Semiurban","214","360","LA3333001323"
"LP003333","20240203","131421","CI00001324","3430","1250","0.00","Semiurban","128","360","LA3333001324"
"LP003334","20240203","142728","CI00001325","7787","0","1.00","Urban","240","360","LA3333001325"
"LP003335","20240203","152512","CI00001326","5703","0","1.00","Rural","130","360","LA3333001326"
"LP003336","20240204","103050","CI00001327","3173","3021","1.00","Urban","137","360","LA3333001327"
"LP003337","20240204","115520","CI00001328","3391","0","1.00","Rural","132","360","LA3333001328"
"LP003338","20240204","131011","CI00001329","3850","983","1.00","Semiurban","100","360","LA3333001329"
"LP003339","20240204","140555","CI00001330","150","1800","1.00","Rural","135","360","LA3333001330"
"LP003340","20240204","154707","CI00001331","3727","1775","1.00","Semiurban","131","360","LA3333001331"
"LP003341","20240204","101052","CI00001332","3343","1517","1.00","Rural","105","360","LA3333001332"
"LP003342","20240205","114513","CI00001333","5000","0","0.00","Semiurban","72","360","LA3333001333"
"LP003343","20240205","132149","CI00001334","4283","2383","0.00","Semiurban","127","360","LA3333001334"
"LP003344","20240205","143428","CI00001335","3620","0","1.00","Urban","90","360","LA3333001335"
"LP003345","20240205","153549","CI00001336","2221","0","0.00","Urban","60","360","LA3333001336"
"LP003346","20240205","095512","CI00001337","4000","0","1.00","Urban","83","84","LA3333001337"
"LP003347","20240206","111550","CI00001338","4258","0","1.00","Urban","125","360","LA3333001338"
"LP003348","20240206","131421","CI00001339","4500","0","1.00","Rural","147","360","LA3333001339"
"LP003349","20240206","142728","CI00001340","4009","1717","1.00","Semiurban","116","360","LA3333001340"
"LP003350","20240206","152512","CI00001341","2971","2791","1.00","Semiurban","144","360","LA3333001341"
"LP003351","20240206","103050","CI00001342","7578","1010","1.00","Semiurban","175",\N,"LA3333001342"
"LP003352","20240206","115520","CI00001343","6250","0","1.00","Semiurban","128","360","LA3333001343"
"LP003353","20240207","131011","CI00001344","3250","0","1.00","Rural","170","360","LA3333001344"
"LP003354","20240207","140555","CI00001345","4735","0","1.00","Urban","138","360","LA3333001345"
"LP003355","20240207","154707","CI00001346","2014","2925","1.00","Rural","120","360","LA3333001346"
"LP003356","20240207","101052","CI00001347","6250","1695","1.00","Semiurban","210","360","LA3333001347"
"LP003357","20240207","114513","CI00001348","4758","0","1.00","Semiurban","158","480","LA3333001348"
"LP003358","20240208","132149","CI00001349","6400","0","1.00","Rural","200","360","LA3333001349"
"LP003359","20240208","143428","CI00001350","2491","2054","1.00","Semiurban","104","360","LA3333001350"
"LP003360","20240208","153549","CI00001351","3716","0","1.00","Rural","42","180","LA3333001351"
"LP003361","20240208","095512","CI00001352","3333","1250","1.00","Semiurban","110","360","LA3333001352"
"LP003362","20240208","111550","CI00001353","3189","2598","1.00","Rural","120",\N,"LA3333001353"
"LP003363","20240209","131421","CI00001354","4083","0","0.00","Semiurban","103","360","LA3333001354"
"LP003364","20240209","142728","CI00001355","8333","0","1.00","Semiurban","280","360","LA3333001355"
"LP003365","20240209","152512","CI00001356","3155","1779","1.00","Semiurban","140","360","LA3333001356"
"LP003366","20240209","103050","CI00001357","5500","1260","1.00","Rural","170","360","LA3333001357"
"LP003367","20240209","115520","CI00001358","4727","0","0.00","Rural","150","360","LA3333001358"
"LP003368","20240209","131011","CI00001359","5746","0","0.00","Urban","255","360","LA3333001359"
"LP003369","20240210","140555","CI00001360","3089","2999","1.00","Rural","100","240","LA3333001360"
"LP003370","20240210","154707","CI00001361","3463","0","0.00","Urban","122","360","LA3333001361"
"LP003371","20240210","101052","CI00001362","6794","528","0.00","Urban","139","360","LA3333001362"
"LP003372","20240210","114513","CI00001363","3812","0","1.00","Rural","112","360","LA3333001363"
"LP003373","20240210","132149","CI00001364","32000","0","0.00","Semiurban","550","360","LA3333001364"
"LP003374","20240211","143428","CI00001365","3315","0","1.00","Semiurban","96","360","LA3333001365"
"LP003375","20240211","153549","CI00001366","10890","0","1.00","Rural","260","12","LA3333001366"
"LP003376","20240211","095512","CI00001367","12941","0","1.00","Urban","150","300","LA3333001367"
"LP003377","20240211","111550","CI00001368","5819","5000","1.00","Rural","120","360","LA3333001368"
"LP003378","20240211","131421","CI00001369","2510","1983","1.00","Urban","140","180","LA3333001369"
"LP003379","20240212","142728","CI00001370","2965","5701","1.00","Urban","155","60","LA3333001370"
"LP003380","20240212","152512","CI00001371","6250","1300","1.00","Rural","108","360","LA3333001371"
"LP003381","20240212","103050","CI00001372","3406","4417","1.00","Semiurban","123","360","LA3333001372"
"LP003382","20240212","115520","CI00001373","6050","4333","1.00","Urban","120","180","LA3333001373"
"LP003383","20240212","131011","CI00001374","9703","0","1.00","Urban","112","360","LA3333001374"
"LP003384","20240213","140555","CI00001375","3276","0","1.00","Semiurban","90","360","LA3333001375"
"LP003385","20240213","154707","CI00001376","8703","0","0.00","Rural","199","360","LA3333001376"
"LP003386","20240213","101052","CI00001377","4742","717","1.00","Semiurban","139","360","LA3333001377"
"LP003387","20240213","114513","CI00001378","6608","0","1.00","Urban","137","180","LA3333001378"
"LP003388","20240213","132149","CI00001379","5900","0","1.00","Urban","150","360","LA3333001379"
"LP003389","20240214","143428","CI00001380","2882","1843","1.00","Semiurban","123","480","LA3333001380"
"LP003390","20240214","153549","CI00001381","1809","1868","1.00","Urban","90","360","LA3333001381"
"LP003391","20240214","095512","CI00001382","3071","4309","1.00","Urban","180","360","LA3333001382"
"LP003392","20240214","111550","CI00001383","2783","1456","1.00","Urban","113","360","LA3333001383"
"LP003393","20240214","131421","CI00001384","1668","3890","0.00","Semiurban","201","360","LA3333001384"
"LP003394","20240214","142728","CI00001385","3427","0","1.00","Urban","138","360","LA3333001385"
"LP003395","20240215","152512","CI00001386","2583","2167","1.00","Rural","104","360","LA3333001386"
"LP003396","20240215","103050","CI00001387","5000","0","1.00","Rural","148","360","LA3333001387"
"LP003397","20240215","115520","CI00001388","2661","7101","1.00","Semiurban","279","180","LA3333001388"
"LP003398","20240215","131011","CI00001389","16250","0","0.00","Urban","192","360","LA3333001389"
"LP003399","20240215","140555","CI00001390","3083","0","1.00","Rural","255","360","LA3333001390"
"LP003400","20240216","154707","CI00001391","6045","0","0.00","Rural","115","360","LA3333001391"
"LP003401","20240216","101052","CI00001392","2463","2360","0.00","Urban","117","360","LA3333001392"
"LP003402","20240216","114513","CI00001393","5250","0","1.00","Urban","94","360","LA3333001393"
"LP003403","20240216","132149","CI00001394","4855","0","1.00","Rural","72","360","LA3333001394"
"LP003404","20240216","143428","CI00001395","1599","2474","1.00","Semiurban","125","300","LA3333001395"
"LP003405","20240216","153549","CI00001396","14683","2100","1.00","Rural","304","360","LA3333001396"
"LP003406","20240217","095512","CI00001397","4246","4246","1.00","Urban","214","360","LA3333001397"
"LP003407","20240217","111550","CI00001398","4931","0","0.00","Semiurban","128","360","LA3333001398"
"LP003408","20240217","131421","CI00001399","6083","4250","0.00","Urban","330","360","LA3333001399"
"LP003409","20240217","142728","CI00001400","4333","2291","1.00","Rural","133","350","LA3333001400"
"LP003410","20240217","152512","CI00001401","2060","2209","1.00","Semiurban","134","360","LA3333001401"
"LP003411","20240218","103050","CI00001402","3481","0","1.00","Semiurban","155","36","LA3333001402"
"LP003412","20240218","115520","CI00001403","7200","0","1.00","Rural","120","360","LA3333001403"
"LP003413","20240218","131011","CI00001404","5166","0","1.00","Semiurban","128","360","LA3333001404"
"LP003414","20240218","140555","CI00001405","4095","3447","1.00","Rural","151","360","LA3333001405"
"LP003415","20240218","154707","CI00001406","4708","1387","1.00","Semiurban","150","360","LA3333001406"
"LP003416","20240219","101052","CI00001407","5823","2529","1.00","Semiurban","187","360","LA3333001407"
"LP003417","20240219","114513","CI00001408","7895","0","1.00","Rural","143","360","LA3333001408"
"LP003418","20240219","132149","CI00001409","4333","1811","0.00","Urban","160","360","LA3333001409"
"LP003419","20240219","143428","CI00001410","3418","0","1.00","Rural","135","360","LA3333001410"
"LP003420","20240219","153549","CI00001411","2876","1560","1.00","Urban","90","360","LA3333001411"
"LP003421","20240219","095512","CI00001412","4150","4256","1.00","Rural","209","360","LA3333001412"
"LP003422","20240220","111550","CI00001413","3237","0","1.00","Urban","30","360","LA3333001413"
"LP003423","20240220","131421","CI00001414","11146","0","1.00","Urban","136","360","LA3333001414"
"LP003424","20240220","142728","CI00001415","2833","1857","1.00","Rural","126","360","LA3333001415"
"LP003425","20240220","152512","CI00001416","2620","2223","1.00","Semiurban","150","360","LA3333001416"
"LP003426","20240220","103050","CI00001417","3900","0","1.00","Semiurban","90","360","LA3333001417"
"LP003427","20240221","115520","CI00001418","2750","1842","1.00","Semiurban","115","360","LA3333001418"
"LP003428","20240221","131011","CI00001419","3993","3274","1.00","Semiurban","207","360","LA3333001419"
"LP003429","20240221","140555","CI00001420","3103","1300","1.00","Urban","80","360","LA3333001420"
"LP003430","20240221","154707","CI00001421","2964","0","0.00","Semiurban","84","360","LA3333001421"
"LP003431","20240221","101052","CI00001422","14583","0","1.00","Semiurban","436","360","LA3333001422"
"LP003432","20240222","114513","CI00001423","4100","0","0.00","Rural","124","360","LA3333001423"
"LP003433","20240222","132149","CI00001424","5583","0","1.00","Urban","116","360","LA3333001424"
"LP003434","20240222","143428","CI00001425","4053","2426","0.00","Urban","158","360","LA3333001425"
"LP003435","20240222","153549","CI00001426","2708","0","1.00","Rural","65","360","LA3333001426"
"LP003436","20240222","095512","CI00001427","3927","800","1.00","Semiurban","112","360","LA3333001427"
"LP003437","20240223","111550","CI00001428","2301","986","1.00","Urban","78","180","LA3333001428"
"LP003438","20240223","131421","CI00001429","1811","1666","1.00","Urban","54","360","LA3333001429"
"LP003439","20240223","142728","CI00001430","3180","2370","0.00","Rural","80","240","LA3333001430"
"LP003440","20240223","152512","CI00001431","20667","0","1.00","Rural",\N,"360","LA3333001431"
"LP003441","20240223","103050","CI00001432","2268","0","0.00","Semiurban","170","360","LA3333001432"
"LP003442","20240224","115520","CI00001433","3158","3053","1.00","Rural","89","360","LA3333001433"
"LP003443","20240224","131011","CI00001434","2600","1717","1.00","Semiurban","99","300","LA3333001434"
"LP003444","20240224","140555","CI00001435","3704","2000","1.00","Rural","120","360","LA3333001435"
"LP003445","20240224","154707","CI00001436","4124","0","1.00","Semiurban","115","360","LA3333001436"
"LP003446","20240224","101052","CI00001437","1141","2017","0.00","Urban","120","360","LA3333001437"
"LP003447","20240224","114513","CI00001438","9508","0","1.00","Rural","187","360","LA3333001438"
"LP003448","20240225","132149","CI00001439","3075","2416","1.00","Rural","139","360","LA3333001439"
"LP003449","20240225","143428","CI00001440","4400","0","0.00","Semiurban","127","360","LA3333001440"
"LP003450","20240225","153549","CI00001441","3153","1560","1.00","Urban","134","360","LA3333001441"
"LP003451","20240225","095512","CI00001442","3042","3167","1.00","Urban","135","360","LA3333001442"
"LP003452","20240225","111550","CI00001443","5417","0","0.00","Urban","143","480","LA3333001443"
"LP003453","20240226","131421","CI00001444","2383","3334","1.00","Semiurban","172","360","LA3333001444"
"LP003454","20240226","142728","CI00001445","4416","1250","1.00","Urban","110","360","LA3333001445"
"LP003455","20240226","152512","CI00001446","1750","2935","0.00","Semiurban","94","360","LA3333001446"
"LP003456","20240226","103050","CI00001447","6875","0","1.00","Semiurban","200","360","LA3333001447"
"LP003457","20240226","115520","CI00001448","4666","0","1.00","Urban","135","360","LA3333001448"
"LP003458","20240226","131011","CI00001449","5000","2541","1.00","Rural","151","480","LA3333001449"
"LP003459","20240227","140555","CI00001450","3564","0","1.00","Rural","79","360","LA3333001450"
"LP003460","20240227","154707","CI00001451","3958","0","1.00","Rural","110","360","LA3333001451"
"LP003461","20240227","101052","CI00001452","2014","2925","1.00","Urban","113","360","LA3333001452"
"LP003462","20240227","114513","CI00001453","1800","2934","0.00","Urban","93","360","LA3333001453"
"LP003463","20240227","132149","CI00001454","2875","1750","1.00","Semiurban","105","360","LA3333001454"
"LP003464","20240228","143428","CI00001455","4483","0","1.00","Rural","130","360","LA3333001455"
"LP003465","20240228","153549","CI00001456","5000","0","1.00","Rural","132","360","LA3333001456"
"LP003466","20240228","095512","CI00001457","5225","0","1.00","Rural","143","360","LA3333001457"
"LP003467","20240228","111550","CI00001458","1625","1803","1.00","Urban","96","360","LA3333001458"
"LP003468","20240228","131421","CI00001459","4000","2500","1.00","Rural","140","360","LA3333001459"
"LP003469","20240229","142728","CI00001460","3017","2845","0.00","Urban","159","180","LA3333001460"
"LP003470","20240229","152512","CI00001461","2000","0","1.00","Urban",\N,"360","LA3333001461"
"LP003471","20240229","103050","CI00001462","3762","1666","1.00","Rural","135","360","LA3333001462"
"LP003472","20240229","115520","CI00001463","2400","1863","0.00","Urban","104","360","LA3333001463"
"LP003473","20240229","131011","CI00001464","2431","1820","0.00","Rural","110","360","LA3333001464"
"LP003474","20240229","140555","CI00001465","20233","0","1.00","Rural","480","360","LA3333001465"
"LP003475","20240301","154707","CI00001466","7667","0","0.00","Rural","185","360","LA3333001466"
"LP003476","20240301","101052","CI00001467","4912","4614","1.00","Rural","160","360","LA3333001467"
"LP003477","20240301","114513","CI00001468","2917","0","1.00","Semiurban","84","360","LA3333001468"
"LP003478","20240301","132149","CI00001469","2927","2405","1.00","Semiurban","111","360","LA3333001469"
"LP003479","20240301","143428","CI00001470","2507","0","1.00","Rural","56","360","LA3333001470"
"LP003480","20240301","153549","CI00001471","2500","3333","1.00","Urban","131","360","LA3333001471"
"LP003481","20240301","095512","CI00001472","5746","0","0.00","Rural","144","84","LA3333001472"
"LP003482","20240301","111550","CI00001473","2918","0","0.00","Rural","65","360","LA3333001473"
"LP003483","20240301","131421","CI00001474","5128","0","1.00","Rural","143","360","LA3333001474"
"LP003484","20240301","142728","CI00001475","15312","0","0.00","Urban","187","360","LA3333001475"
"LP003485","20240301","152512","CI00001476","3958","2632","1.00","Semiurban","160","360","LA3333001476"
"LP003486","20240301","103050","CI00001477","2473","1843","1.00","Rural","159","360","LA3333001477"
"LP003487","20240301","115520","CI00001478","4334","2945","1.00","Semiurban","165","360","LA3333001478"
"LP003488","20240301","131011","CI00001479","4358","0","1.00","Urban","110","360","LA3333001479"
"LP003489","20240302","140555","CI00001480","3399","1640","1.00","Urban","111","180","LA3333001480"
"LP003490","20240302","154707","CI00001481","3717","0","1.00","Semiurban","120","360","LA3333001481"
"LP003491","20240302","101052","CI00001482","2058","2134","0.00","Urban","88","360","LA3333001482"
"LP003492","20240302","114513","CI00001483","4000","3917","1.00","Rural","173","360","LA3333001483"
"LP003493","20240302","132149","CI00001484","3541","0","0.00","Semiurban","112","360","LA3333001484"
"LP003494","20240303","143428","CI00001485","10166","750","1.00","Urban","150",\N,"LA3333001485"
"LP003495","20240303","153549","CI00001486","4483","0","0.00","Semiurban","135","360","LA3333001486"
"LP003496","20240303","095512","CI00001487","4521","1184","1.00","Semiurban","150","360","LA3333001487"
"LP003497","20240303","111550","CI00001488","10000","0","1.00","Rural","155","360","LA3333001488"
"LP003498","20240303","131421","CI00001489","2400","2167","1.00","Semiurban","115","360","LA3333001489"
"LP003499","20240304","142728","CI00001490","4342","189","1.00","Semiurban","124","360","LA3333001490"
"LP003500","20240304","152512","CI00001491","3601","1590","1.00","Rural",\N,"360","LA3333001491"
"LP003501","20240304","103050","CI00001492","3166","2985","0.00","Rural","132","360","LA3333001492"
"LP003502","20240304","115520","CI00001493","9167","0","1.00","Semiurban","235","360","LA3333001493"
"LP003503","20240304","131011","CI00001494","13083","0","1.00","Rural",\N,"360","LA3333001494"
"LP003504","20240304","140555","CI00001495","7874","3967","1.00","Rural","336","360","LA3333001495"
"LP003505","20240305","154707","CI00001496","4333","0","1.00","Rural","132","84","LA3333001496"
"LP003506","20240305","101052","CI00001497","4083","0","1.00","Urban","96","360","LA3333001497"
"LP003507","20240305","114513","CI00001498","15000","0","1.00","Rural","300","360","LA3333001498"
"LP003508","20240305","132149","CI00001499","8666","4983","0.00","Rural","376","360","LA3333001499"
"LP003509","20240305","143428","CI00001500","4917","0","0.00","Rural","130","360","LA3333001500"
"LP003510","20240306","153549","CI00001501","3785","2912","0.00","Rural","180","360","LA3333001501"
"LP003511","20240306","095512","CI00001502","2654","1998","0.00","Rural","128","360","LA3333001502"
"LP003512","20240306","111550","CI00001503","10000","2690","1.00","Semiurban","412","360","LA3333001503"
"LP003513","20240306","131421","CI00001504","5818","2160","1.00","Semiurban","184","360","LA3333001504"
"LP003514","20240306","142728","CI00001505","5833","0","1.00","Urban","116","360","LA3333001505"
"LP003515","20240306","152512","CI00001506","4333","2451","1.00","Urban","110","360","LA3333001506"
"LP003516","20240307","103050","CI00001507","2500","0","1.00","Urban","67","360","LA3333001507"
"LP003517","20240307","115520","CI00001508","4796","0","0.00","Semiurban","114","360","LA3333001508"
"LP003518","20240307","131011","CI00001509","2000","1600","1.00","Rural","115","360","LA3333001509"
"LP003519","20240307","140555","CI00001510","4384","1793","1.00","Urban","117","360","LA3333001510"
"LP003520","20240307","154707","CI00001511","2935","0","1.00","Semiurban","98","360","LA3333001511"
"LP003521","20240308","101052","CI00001512","2540","700","0.00","Urban","104","360","LA3333001512"
"LP003522","20240308","114513","CI00001513","2833","0","1.00","Urban","71","360","LA3333001513"
"LP003523","20240308","132149","CI00001514","63337","0","1.00","Urban","490","180","LA3333001514"
"LP003524","20240308","143428","CI00001515","1900","1442","1.00","Rural","88","360","LA3333001515"
"LP003525","20240308","153549","CI00001516","9833","1833","1.00","Urban","182","180","LA3333001516"
"LP003526","20240309","095512","CI00001517","8706","0","1.00","Rural","108","480","LA3333001517"
"LP003527","20240309","111550","CI00001518","5503","4490","1.00","Semiurban","70",\N,"LA3333001518"
"LP003528","20240309","131421","CI00001519","2855","542","1.00","Urban","90","360","LA3333001519"
"LP003529","20240309","142728","CI00001520","5250","688","1.00","Rural","160","360","LA3333001520"
"LP003530","20240309","152512","CI00001521","3016","1300","0.00","Urban","100","360","LA3333001521"
"LP003531","20240309","103050","CI00001522","2500","4600","1.00","Rural","176","360","LA3333001522"
"LP003532","20240310","115520","CI00001523","1830","0","0.00","Urban",\N,"360","LA3333001523"
"LP003533","20240310","131011","CI00001524","4160","0","1.00","Semiurban","71","360","LA3333001524"
"LP003534","20240310","140555","CI00001525","2647","1587","1.00","Rural","173","360","LA3333001525"
"LP003535","20240310","154707","CI00001526","2378","0","1.00","Rural","46","360","LA3333001526"
"LP003536","20240310","101052","CI00001527","3159","2374","1.00","Semiurban","108","360","LA3333001527"
"LP003537","20240311","114513","CI00001528","1937","1152","1.00","Semiurban","78","360","LA3333001528"
"LP003538","20240311","132149","CI00001529","4554","1229","1.00","Urban","158","360","LA3333001529"
"LP003539","20240311","143428","CI00001530","2613","2417","1.00","Semiurban","123","360","LA3333001530"
"LP003540","20240311","153549","CI00001531","4960","2600","1.00","Semiurban","187","360","LA3333001531"
